_id,Spec_No,S_W_No,Date,Common Name ,Scientific Name ,County,Latitude,Longitude,Location,Grid ref,Mass_Single,Sex,Length Approx,Length Imp,Length et,Condition,in Collections,year,sequ,lett,Entered,Updated,Count,MCS,BMNH,Rect_CoNAord_,Other refs,age,Old County,GRef Source,By Catch,Rep_Source,JBaker,CBRU,Other,Comb_other_ref,Year_val,Month_val,Day_val,Aggregated_Date,Fam_Genus,species,Country Code,Comment
8094,2835,1968/11,10/07/1968,Harbour porpoise,Phocoena phocoena,Durham,54.91044291,-1.360417164,Sunderland,NZ41005750,S,NA,No,5'0'',1.52,NA,NA,1968,11,NA,02-Nov-90,23-Dec-08,2394,ZK0085,ZK0085,44100055750,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1968,7,10,19680710,Phocoena,phocoena,1,Common Porpoise
8095,2836,1968/12,10/07/1968,White-beaked dolphin,Lagenorhynchus albirostris,Durham,54.68025983,-1.193414237,Hartlepool,NZ52003200,S,NA,NA,NA,NA,NA,NA,1968,12,NA,02-Nov-90,23-Dec-08,164,ZK0059,ZK0059,45200053200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,7,10,19680710,Lagenorhynchus,albirostris,1,White-beaked Dolphin
8096,2837,1968/13,14/07/1968,Minke whale,Balaenoptera acutorostrata,"Aberdeenshire, Scotland",57.50424113,-1.78286999,"Buchan Haven, Peterhead",NK13014600,S,NA,Yes,18'+,5.49+,dead,NA,1968,13,NA,02-Nov-90,23-Dec-08,438,ZK0132,ZK0132,41301084600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,7,14,19680714,Balaenoptera,acutorostrata,2,Lesser Rorqual
8097,2838,1968/14,17/07/1968,White-sided dolphin,Lagenorhynchus acutus,Yorkshire,54.6073857,-1.070674349,Redcar,NZ60022399,S,NA,No,9',2.74,decayed,NA,1968,14,NA,02-Nov-90,23-Dec-08,37,ZK0058,ZK0058,46002052399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,7,17,19680717,Lagenorhynchus,acutus,1,White-sided Dolphin
8098,2839,1968/15,20/07/1968,Long-finned pilot whale,Globicephala melas,"Donegal, EIRE",54.8691,-8.3992,"10 miles N. of Ardara, Gweebarra Estuary",NA,M,M,NA,NA,NA,NA,NA,1968,15,NA,02-Nov-90,23-Dec-08,1242,ZK0079,ZK0079,NA,NA,NA,S.Ireland,NA,NA,NA,NA,NA,NA,NA,1968,7,20,19680720,Globicephala,melaena,5,Long-finned Pilot Whale
8099,2840,1968/15,20/07/1968,Long-finned pilot whale,Globicephala melas,"Donegal, EIRE",54.8691,-8.3992,"10 miles N. of Ardara, Gweebarra Estuary",NA,M,F,No,13',3.96,NA,NA,1968,15,NA,02-Nov-90,23-Dec-08,1243,ZK0079,ZK0079,NA,NA,NA,S.Ireland,NA,NA,NA,NA,NA,NA,NA,1968,7,20,19680720,Globicephala,melaena,5,Long-finned Pilot Whale
8100,2841,1968/15,20/07/1968,Long-finned pilot whale,Globicephala melas,"Donegal, EIRE",54.8691,-8.3992,"10 miles N. of Ardara, Gweebarra Estuary",NA,M,NA,NA,NA,NA,NA,NA,1968,15,NA,02-Nov-90,23-Dec-08,1244,ZK0079,ZK0079,NA,NA,NA,S.Ireland,NA,NA,NA,NA,NA,NA,NA,1968,7,20,19680720,Globicephala,melaena,5,Long-finned Pilot Whale
8101,2842,1968/16,26/07/1968,Bottlenose whale,Hyperoodon ampullatus,"Flintshire, Wales",53.23930115,-3.138900053,"Flint, near",SJ24007200,S,NA,Yes,30',9.14,NA,NA,1968,16,NA,02-Nov-90,23-Dec-08,303,ZK0125,ZK0125,32400037200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,7,26,19680726,Hyperoodon,ampullatus,3,Bottle-nosed Whale
8102,2843,1968/17,31/07/1968,Unknown odontocete  ,Unknown odontocete ,Durham,54.6802588,-1.193259142,Hartlepool,NZ52013200,S,NA,Yes,6',1.83,NA,NA,1968,17,NA,02-Nov-90,23-Dec-08,1688,ZK0040,ZK0127,45201053200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,7,31,19680731,odontocete,sp.indet.,1,Unidentified Odontocetes
8103,2844,1968/18,02/08/1968,Killer whale,Orcinus orca,Yorkshire,54.48648339,-0.626159606,"Runswick Bay, Whitby",NZ88991101,S,M,No,21'3'',6.48,dead,NA,1968,18,NA,02-Nov-90,23-Dec-08,1788,ZK0069,ZK0069,48899051101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,8,2,19680802,Orcinus,orca,1,Killer Whale
8104,2845,1968/19,09/08/1968,Killer whale,Orcinus orca,"Antrim, N.Ireland",54.82695289,-5.799350414,Larne Lough,NW56005464,S,NA,NA,NA,NA,NA,NA,1968,19,NA,02-Nov-90,23-Dec-08,1789,ZK0069,ZK0069,15600055464,NA,NA,NA,BMNH PJC,NA,NA,NA,NA,NA,NA,1968,8,9,19680809,Orcinus,orca,4,aUKOS NW56005464=015600 055464 (OSI D423001= 342378 400127)
8105,2846,1968/20,15/08/1968,Harbour porpoise,Phocoena phocoena,Northumberland,55.67133537,-1.793289602,Holy Island,NU13004200,S,M,No,4'2.5'',1.28,NA,NA,1968,20,NA,02-Nov-90,23-Dec-08,2395,ZK0085,ZK0085,41300064200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,8,15,19680815,Phocoena,phocoena,1,Common Porpoise
8106,2847,1968/21,17/08/1968,Sowerby's Beaked whale,Mesoplodon bidens,"Inverness-shire, Scotland",57.55992424,-4.039235083,Ardesier,NH78015401,M,NA,No,17',5.18,NA,NA,1968,21,NA,02-Nov-90,23-Dec-08,530,ZK0113,ZK0113,27801085401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,8,17,19680817,Mesoplodon,bidens,2,Sowerby's Beaked Whale
8107,2848,1968/21,17/08/1968,Sowerby's Beaked whale,Mesoplodon bidens,"Inverness-shire, Scotland",57.55983177,-4.039397106,Ardesier,NH78005400,M,NA,No,12',3.66,NA,NA,1968,21,NA,02-Nov-90,23-Dec-08,531,ZK0113,ZK0113,27800085400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,8,17,19680817,Mesoplodon,bidens,2,Sowerby's Beaked Whale
8108,2849,1968/21,17/08/1968,Sowerby's Beaked whale,Mesoplodon bidens,"Inverness-shire, Scotland",57.55983446,-4.039230063,Ardesier,NH78015400,M,NA,No,10',3.05,NA,NA,1968,21,NA,02-Nov-90,23-Dec-08,532,ZK0113,ZK0113,27801085400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,8,17,19680817,Mesoplodon,bidens,2,Sowerby's Beaked Whale
8109,2850,1968/22,19/08/1968,Killer whale,Orcinus orca,"Argyllshire, Scotland",56.49745661,-6.826759524,"Tiree, Inner Hebrides",NM03014436,S,NA,Yes,8',2.44,NA,NA,1968,22,NA,02-Nov-90,23-Dec-08,1790,ZK0069,ZK0069,10301074436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,8,19,19680819,Orcinus,orca,2,Killer Whale
8110,2851,1968/23,23/09/1968,White-sided dolphin,Lagenorhynchus acutus,Yorkshire,54.27709281,-0.417775552,"Near Burniston Bay, Scarborough",TA03018800,S,NA,No,8'0.5'',2.45,NA,NA,1968,23,NA,02-Nov-90,23-Dec-08,38,ZK0058,ZK0058,50301048800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,9,23,19680923,Lagenorhynchus,acutus,1,White-sided Dolphin
8111,2852,1968/24,14/10/1968,Harbour porpoise,Phocoena phocoena,Lancashire,53.55457526,-3.071863533,"Hightown, Formby",SD29000700,S,NA,No,5'6'',1.68,NA,NA,1968,24,NA,02-Nov-90,23-Dec-08,2396,ZK0085,ZK0085,32900040700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,10,14,19681014,Phocoena,phocoena,1,Common Porpoise
8112,2853,1968/25,03/11/1968,Long-finned pilot whale,Globicephala melas,"Aberdeenshire, Scotland",57.24385956,-2.099429761,Belhelvie,NJ94001700,S,NA,No,10'6'',3.2,dead,NA,1968,25,NA,02-Nov-90,23-Dec-08,1245,ZK0079,ZK0079,39400081700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,11,3,19681103,Globicephala,melaena,2,Long-finned Pilot Whale
8113,2854,1968/26,17/11/1968,Harbour porpoise,Phocoena phocoena,"Down, N.Ireland",54.5411,-5.4814,Ballywater Bay,NA,S,NA,Yes,4',1.22,dead,NA,1968,26,NA,02-Nov-90,23-Dec-08,2397,ZK0085?,ZK0085?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,11,17,19681117,Phocoena,phocoena?,4,Common Porpoise
8114,2855,1968/27,18/11/1968,Harbour porpoise,Phocoena phocoena,Yorkshire,53.56783892,0.099044675,Spurn Point,TA38990999,S,M,No,4'11'',1.5,dead,NA,1968,27,NA,02-Nov-90,23-Dec-08,2398,ZK0085,ZK0085,53899040999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,11,18,19681118,Phocoena,phocoena,1,Common Porpoise
8115,2856,1968/28,27/11/1968,Common dolphin,Delphinus delphis,Cornwall,49.91854671,-6.305299093,"Old Town Bay, St Mary's, Isles of Scilly",SV91011100,S,F,Yes,6',1.83,NA,NA,1968,28,NA,02-Nov-90,23-Dec-08,839,ZK0048,ZK0048,9101001100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,11,27,19681127,Delphinus,delphis,1,Common dolphin
8116,2857,1968/29,04/12/1968,Sperm whale,Physeter catodon,"Cork, EIRE",51.5275,-9.5359,Schull,NA,S,M,No,48',14.63,NA,NA,1968,29,NA,02-Nov-90,23-Dec-08,1099,ZK0107,ZK0107,NA,NA,NA,S.Ireland,NA,NA,NA,NA,NA,NA,NA,1968,12,4,19681204,Physeter,macrocephalus,5,Sperm whale. Locality on certain maps as Skull.
8117,2858,1968/30,07/12/1968,Harbour porpoise,Phocoena phocoena,"Aberdeenshire, Scotland",57.30948003,-1.981738758,"Newburgh, mouth of R.Ytham",NK01102430,S,NA,Yes,4',1.22,dead,NA,1968,30,NA,02-Nov-90,23-Dec-08,2399,ZK0085,ZK0085,40110082430,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1968,12,7,19681207,Phocoena,phocoena,2,a)Common Porpoise b)1st info NO23001800 BMNH
8118,2859,1968/31,26/12/1968,NA,NA,Cornwall,50.06523756,-5.703612641,Sennen,SW34992499,S,NA,NA,NA,NA,NA,NA,1968,31,NA,02-Nov-90,23-Dec-08,3054,ZK0039,ZK0149,13499002499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968,12,26,19681226,cetacean,sp.indet.,1,Unidentified Cetaceans
8119,2860,1969/1,25/01/1969,Minke whale,Balaenoptera acutorostrata,"Caithness, Scotland",58.24201016,-3.430799563,Dunbeath,ND16012900,S,NA,No,26',7.92,decayed,NA,1969,1,NA,02-Nov-90,23-Dec-08,439,ZK0132,ZK0132,31601092900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,1,25,19690125,Balaenoptera,acutorostrata,2,Lesser Rorqual
8120,2861,1969/2,25/01/1969,Common dolphin,Delphinus delphis,"Pembrokeshire, Wales",51.85437251,-5.136729955,Newgale,SM84012201,S,F,No,6'2'',1.88,NA,NA,1969,2,NA,02-Nov-90,23-Dec-08,840,ZK0048,ZK0048,18401022201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,1,25,19690125,Delphinus,delphis,3,Common dolphin
8121,2862,1969/3,10/02/1969,Long-finned pilot whale,Globicephala melas,Dorset,50.60020077,-2.466339003,Weymouth,SY67007800,S,F,No,15',4.57,NA,NA,1969,3,NA,02-Nov-90,23-Dec-08,1246,ZK0079,ZK0079,36700007800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,2,10,19690210,Globicephala,melaena,1,Long-finned Pilot Whale
8122,2863,1969/4,05/02/1969,Harbour porpoise,Phocoena phocoena,Hampshire,50.73554491,-1.659868218,"New Milford, between New Milford, + Barton on Sea",SZ24009300,S,NA,NA,NA,NA,dead,NA,1969,4,NA,02-Nov-90,23-Dec-08,2400,ZK0085,ZK0085,42400009300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,2,5,19690205,Phocoena,phocoena,1,Common Porpoise
8123,2864,1969/5,10/04/1969,White-sided dolphin,Lagenorhynchus acutus,Lincolnshire,53.36840163,0.194609189,Theddlethorpe,TF46008800,S,NA,No,9'1'',2.77,NA,'head+ on arrival',1969,5,NA,02-Nov-90,23-Dec-08,39,ZK0058,ZK0058,54600038800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,4,10,19690410,Lagenorhynchus,acutus,1,a)White-sided Dolphin
8124,2865,1969/6,14/04/1969,Bottlenose dolphin,Tursiops truncatus,Lancashire,54.0414098,-2.900922689,"Heysham, Morecambe",SD41016100,S,NA,No,7'9'',2.36,NA,NA,1969,6,NA,02-Nov-90,23-Dec-08,2843,ZK0053,ZK0053,34101046100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,4,14,19690414,Tursiops,truncatus,1,Bottle-nosed Dolphin
8125,2866,1969/7,22/04/1969,Harbour porpoise,Phocoena phocoena,Lincolnshire,53.34024634,0.25310789,Mablethorpe,TF49998499,S,NA,No,3'6'',1.07,NA,NA,1969,7,NA,02-Nov-90,23-Dec-08,2401,ZK0085,ZK0085,54999038499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,4,22,19690422,Phocoena,phocoena,1,Common Porpoise
8126,2867,1969/8,28/05/1969,Long-finned pilot whale,Globicephala melas,Cornwall,49.96257721,-5.221616634,"Kennack Sands, Lizard",SW68981198,S,NA,NA,NA,NA,dead,NA,1969,8,NA,02-Nov-90,23-Dec-08,1247,ZK0079,ZK0079,16898001198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,5,28,19690528,Globicephala,melaena?,1,Long-finned Pilot Whale
8127,2868,1969/9,NA,White-beaked dolphin,Lagenorhynchus albirostris,"Caithness, Scotland",58.469437,-3.14871208,Reiss Sands,ND33005400,S,NA,NA,NA,NA,NA,NA,1969,9,NA,02-Nov-90,23-Dec-08,165,ZK0059,ZK0059,33300095400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,3,14,19690314,Lagenorhynchus,albirostris,2,White-beaked Dolphin
8128,2869,1969/10,14/06/1969,Common dolphin,Delphinus delphis,Lincolnshire,53.34033333,0.253262717,Mablethorpe,TF50008500,S,NA,NA,NA,NA,NA,NA,1969,10,NA,02-Nov-90,23-Dec-08,841,ZK0048,ZK0048,55000038500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,6,14,19690614,Delphinus,delphis,1,Common dolphin
8129,2870,1969/11,15/06/1969,Risso's dolphin,Grampus griseus,"Shetland Islands, Scotland",60.25241166,-1.674777275,"Dale of Walls, Mainland",HU18005200,S,NA,No,11'6'',3.51,NA,NA,1969,11,NA,02-Nov-90,23-Dec-08,1050,ZK0074,ZK0074,41800115200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,6,15,19690615,Grampus,griseus,2,Risso's Dolphin
8130,2871,1969/12,07/07/1969,Minke whale,Balaenoptera acutorostrata,"Inverness-shire, Scotland",57.7871177,-6.897132211,"Flodabay, Isle of Harris, Outer Hebrides",NG09008800,S,M,No,17'0'',5.18,NA,NA,1969,12,NA,02-Nov-90,23-Dec-08,440,ZK0132,ZK0132,10900088800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,7,7,19690707,Balaenoptera,acutorostrata,2,Lesser Rorqual
8131,2872,1969/13,09/07/1969,Cuvier's Beaked whale,Ziphius cavirostris,"Inverness-shire, Scotland",57.37851673,-7.42553345,"Ardivachar, South Uist, Outer Hebrides",NF74004500,S,NA,No,19'2'',5.84,dead,NA,1969,13,NA,02-Nov-90,23-Dec-08,597,ZK0120,ZK0120,7400084500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,7,9,19690709,Ziphius,cavirostris,2,Cuvier's Beaked Whale
8132,2873,1969/14,22/07/1969,Minke whale,Balaenoptera acutorostrata,"Carmarthenshire, Wales",51.7187575,-4.403263006,Cefn Sidan Sands,SN34010501,S,F,No,15'3'',4.65,decayed,NA,1969,14,NA,02-Nov-90,23-Dec-08,441,ZK0132,ZK0132,23401020501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,7,22,19690722,Balaenoptera,acutorostrata,3,Lesser Rorqual
8133,2874,1969/15,22/07/1969,Long-finned pilot whale,Globicephala melas,"Inverness-shire, Scotland",57.34487616,-7.370612637,"West Geirinish, South Uist, Outer Hebrides",NF77004100,S,NA,No,17',5.18,dead,NA,1969,15,NA,02-Nov-90,23-Dec-08,1248,ZK0079,ZK0079,7700084100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,7,22,19690722,Globicephala,melaena,2,Long-finned Pilot Whale
8134,2875,1969/16,25/07/1969,Minke whale,Balaenoptera acutorostrata,Norfolk,52.94252256,1.140638314,Weybourne,TG11004300,S,NA,No,15'6'',4.72,decayed,NA,1969,16,NA,02-Nov-90,23-Dec-08,442,ZK0132,ZK0132,61100034300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,7,25,19690725,Balaenoptera,acutorostrata,1,Lesser Rorqual
8135,2876,1969/17,08/08/1969,Harbour porpoise,Phocoena phocoena,Essex,51.84174246,1.266841055,Walton-on-the-Naze,TM25012100,S,NA,No,4'6'',1.37,dead,NA,1969,17,NA,02-Nov-90,23-Dec-08,2402,ZK0085,ZK0085,62501022100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,8,8,19690808,Phocoena,phocoena,1,Common Porpoise
8136,2877,1969/18,20/08/1969,Cuvier's Beaked whale,Ziphius cavirostris,"Inverness-shire, Scotland",57.44901101,-6.30108877,"Talisker Bay, Carbost, Isle of Skye",NG42004800,S,F,NA,NA,NA,NA,lower jaw,1969,18,NA,02-Nov-90,23-Dec-08,598,ZK0120,ZK0120,14200084800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,8,20,19690820,Ziphius,cavirostris,2,Cuvier's Beaked Whale
8137,2878,1969/19,18/08/1969,Bottlenose whale,Hyperoodon ampullatus,"Inverness-shire, Scotland",57.27698821,-6.065111053,"Loch Ainort, Isle of Skye",NG55002800,S,F,NA,NA,NA,NA,NA,1969,19,NA,02-Nov-90,23-Dec-08,304,ZK0125,ZK0125,15500082800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,8,18,19690818,Hyperoodon,ampullatus,2,Bottle-nosed Whale
8138,2879,1969/20,26/09/1969,Minke whale,Balaenoptera acutorostrata,"Anglesey, Gwynedd, Wales",53.40833943,-4.452484062,"Borthwen, Cemaes",SH37009300,S,F,No,27',8.23,NA,NA,1969,20,NA,02-Nov-90,23-Dec-08,443,ZK0132,ZK0132,23700039300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,9,26,19690926,Balaenoptera,acutorostrata,3,Lesser Rorqual
8139,2880,1969/21,26/09/1969,Bottlenose whale,Hyperoodon ampullatus,"Argyllshire, Scotland",56.45050124,-5.440441802,Dunstaffnage Bay,NM88003400,S,F,No,19'10'',6.05,NA,NA,1969,21,NA,02-Nov-90,23-Dec-08,305,ZK0125,ZK0125,18800073400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,9,26,19690926,Hyperoodon,ampullatus,2,Bottle-nosed Whale
8140,2881,1969/22,30/09/1969,Killer whale,Orcinus orca,"Inverness-shire, Scotland",57.06898303,-7.297539804,"Eriskay, Outer Hebrides",NF79001000,S,NA,No,21',6.4,NA,NA,1969,22,NA,02-Nov-90,23-Dec-08,1791,ZK0069,ZK0069,7900081000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,9,30,19690930,Orcinus,orca,2,a)Killer Whale
8141,2882,1969/22a,06/12/1969,Common dolphin,Delphinus delphis,"Orkney Islands, Scotland",58.9407439,-3.077440198,"Waulkmill, Mainland",HY38000640,S,NA,NA,NA,NA,decayed,NA,1969,22,a,11-Oct-95,23-Dec-08,6071,ZK0048,ZK0048,33800100640,NA,NA,NA,BMNH,NA,"Booth & Booth, 1994 p.25",NA,NA,NA,NA,1969,12,6,19691206,Delphinus,delphis?,2,"a)''remains only found'', Booth & Booth, 1994 p.25"
8142,2883,1969/23,08/12/1969,Harbour porpoise,Phocoena phocoena,"Anglesey, Gwynedd, Wales",53.41884192,-4.377827861,Bull Bay,SH42009400,S,NA,No,4'7'',1.4,NA,NA,1969,23,NA,02-Nov-90,23-Dec-08,2403,ZK0085,ZK0085,24200039400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969,12,8,19691208,Phocoena,phocoena,3,Common Porpoise
8143,2884,1970/1,10/01/1970,White-beaked dolphin,Lagenorhynchus albirostris,Suffolk,52.32465252,1.669213272,"Covehythe, Southwold",TM50007600,S,F,No,8'11'',2.72,NA,NA,1970,1,NA,02-Nov-90,23-Dec-08,166,ZK0059,ZK0059,65000027600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,10,19700110,Lagenorhynchus,albirostris,1,White-beaked Dolphin
8144,2885,1970/2,15/01/1970,Common dolphin,Delphinus delphis,Cornwall,50.14674314,-5.079411047,"Gendower beach, Portscatho, Falmouth",SW80023202,S,NA,No,5'2'',1.57,NA,NA,1970,2,NA,02-Nov-90,23-Dec-08,842,ZK0048,ZK0048,18002003202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,15,19700115,Delphinus,delphis,1,Common dolphin
8145,2886,1970/3,20/01/1970,White-beaked dolphin,Lagenorhynchus albirostris,Northumberland,55.07735736,-1.498581953,"Seaton Point, N. of Alnmouth",NZ32017600,S,M,No,7'6'',2.29,NA,NA,1970,3,NA,02-Nov-90,23-Dec-08,167,ZK0059,ZK0059,43201057600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,20,19700120,Lagenorhynchus,albirostris,1,White-beaked Dolphin
8146,2887,1970/4,21/01/1970,White-beaked dolphin,Lagenorhynchus albirostris,Northumberland,55.32942519,-1.589987165,"Chevington Burn, S. of Amble",NU26010401,S,NA,No,8'0'',2.44,NA,NA,1970,4,NA,02-Nov-90,23-Dec-08,168,ZK0059,ZK0059,42601060401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,21,19700121,Lagenorhynchus,albirostris,1,White-beaked Dolphin
8147,2888,1970/5,21/01/1970,Harbour porpoise,Phocoena phocoena,Northumberland,55.28440317,-1.590608767,Between Bondicar Point + Chevington,NZ26009900,S,M,No,4'9'',1.45,NA,NA,1970,5,NA,02-Nov-90,23-Dec-08,2404,ZK0085,ZK0085,42600059900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,21,19700121,Phocoena,phocoena,1,Common Porpoise
8148,2889,1970/6,21/01/1970,Harbour porpoise,Phocoena phocoena,Northumberland,55.32933532,-1.589988093,"Bondicar, S. of Amble",NU26010400,S,M,No,4'9'',1.45,NA,NA,1970,6,NA,02-Nov-90,23-Dec-08,2405,ZK0085,ZK0085,42601060400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,21,19700121,Phocoena,phocoena,1,Common Porpoise
8149,2890,1970/7,21/01/1970,White-beaked dolphin,Lagenorhynchus albirostris,Northumberland,55.32933585,-1.590145725,"Chevington Burn, S. of Amble",NU26000400,S,M,No,7'0'',2.13,NA,lower jaw,1970,7,NA,02-Nov-90,23-Dec-08,169,ZK0059,ZK0059,42600060400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,1,21,19700121,Lagenorhynchus,albirostris,1,White-beaked Dolphin
8150,2891,1970/8,23/01/1970,Common dolphin,Delphinus delphis,Cornwall,50.0767503,-5.32685632,Porthleven Harbour,SW62002500,S,NA,No,5'6'',1.68,NA,NA,1970,8,NA,02-Nov-90,23-Dec-08,843,ZK0048,ZK0048,16200002500,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1970,1,23,19700123,Delphinus,delphis,1,Common dolphin
8151,2892,1970/9,26/01/1970,Harbour porpoise,Phocoena phocoena,"Kincardineshire, Scotland",56.82130989,-2.28673151,Gourdon,NO82507000,S,NA,Yes,4'6'',1.37,NA,NA,1970,9,NA,02-Nov-90,23-Dec-08,2406,ZK0085,ZK0085,38250077000,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1970,1,26,19700126,Phocoena,phocoena,2,Common Porpoise
8152,2893,1970/10,02/02/1970,Harbour porpoise,Phocoena phocoena,"Aberdeenshire, Scotland",57.41450247,-1.850162383,Cruden Bay,NK09003600,S,NA,No,4'9'',1.45,NA,NA,1970,10,NA,02-Nov-90,23-Dec-08,2407,ZK0085,ZK0085,40900083600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,2,2,19700202,Phocoena,phocoena,2,Common Porpoise
8153,2894,1970/11,05/02/1970,Bottlenose dolphin,Tursiops truncatus,Hampshire,50.80351463,-0.978115298,Hayling Island,SU72000100,S,F,Yes,10'10'',3.3,NA,NA,1970,11,NA,02-Nov-90,23-Dec-08,2844,ZK0053,ZK0053,47200010100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,2,5,19700205,Tursiops,truncatus,1,Bottle-nosed Dolphin
8154,2895,1970/12,28/02/1970,Risso's dolphin,Grampus griseus,Cornwall,50.53669812,-4.949473889,"Trevone Bay, Padstow",SW91027499,S,NA,No,11'0'',3.35,NA,NA,1970,12,NA,02-Nov-90,23-Dec-08,1051,ZK0074,ZK0074,19102007499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,2,28,19700228,Grampus,griseus,1,Risso's Dolphin
8155,2896,1970/13,02/03/1970,Common dolphin,Delphinus delphis,"Glamorganshire, Wales",51.40354264,-3.279632573,"Leys beach, 5 miles W. of Barry",ST11006800,S,M,No,5'4'',1.63,NA,NA,1970,13,NA,02-Nov-90,23-Dec-08,844,ZK0048,ZK0048,31100016800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,3,2,19700302,Delphinus,delphis,3,Common dolphin
8156,2897,1970/14,22/03/1970,Risso's dolphin,Grampus griseus,"Shetland Islands, Scotland",60.76020597,-0.898615958,"Woodwick, Unst",HP60010901,S,NA,No,10'9'',3.28,dead,NA,1970,14,NA,02-Nov-90,23-Dec-08,1052,ZK0074,ZK0074,46001120901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,3,22,19700322,Grampus,griseus,2,Risso's Dolphin
8157,2898,1970/15,14/04/1970,Harbour porpoise,Phocoena phocoena,North Yorkshire,54.43139328,-0.535338625,Robin Hood's Bay,NZ95000500,S,M,No,3'10'',1.17,NA,NA,1970,15,NA,02-Nov-90,23-Dec-08,2408,ZK0085,ZK0085,49500050500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,4,14,19700414,Phocoena,phocoena,1,Common Porpoise
8158,2899,1970/16,05/05/1970,White-beaked dolphin,Lagenorhynchus albirostris,Northumberland,55.32942624,-1.590302429,"Hauxley, 1.5 miles S. of Amble",NU25990401,S,F,No,6'8'',2.03,NA,lower jaw,1970,16,NA,02-Nov-90,23-Dec-08,170,ZK0059,ZK0059,42599060401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970,5,5,19700505,Lagenorhynchus,albirostris,1,White-beaked Dolphin
